"name","mz","mzmin","mzmax","rt","rtmin","rtmax","npeaks",".","X250K1_pos","CMD.CTRL.GP1_Brain_pos","CMD.CTRL.GP1_Gastroc_pos","CMD.CTRL.GP1_Heart_pos","CMD.CTRL.GP1_Kidney_pos","CMD.CTRL.GP1_Liver_pos","CMD.CTRL.GP1_Pancreas_pos","CMD.CTRL.GP1_Quad_pos","CMD.CTRL.GP1_Spleen_pos","CMD.GP2_Brain_pos","CMD.GP2_Gastroc_pos","CMD.GP2_Heart_pos","CMD.GP2_Kidney_pos","CMD.GP2_Liver_pos","CMD.GP2_Pancreas_pos","CMD.GP2_Quad_pos","CMD.GP2_Spleen_pos","CMD.GP3_Brain_pos","CMD.GP3_Gastroc_pos","CMD.GP3_Heart_pos","CMD.GP3_Kidney_pos","CMD.GP3_Liver_pos","CMD.GP3_Pancreas_pos","CMD.GP3_Quad_pos","CMD.GP3_Spleen_pos","QC.250K2_pos","QC.Blank2_pos","QC.Pool1_pos","QC.Pool2_pos"
"M563T334",563.329515144676,563.329373252017,563.329748660413,334.243,327.141,342.147,32,27,NA,11464115.7955937,31884717.3043992,18833258.3,39228262.3961818,37743106.366082,57318720.8689218,13006970.4525,147666617.302326,9181270.67925001,17432289.8944374,47008951.5568845,35724884.7741137,44157069.9113795,65247408.8474109,12648515.9578125,148049443.642194,5658305.41270308,7051940.65578575,81962639.0688482,61843633.3869182,30573084.7759583,44331427.554,13680820.7466432,146500995.786242,9720194.6291905,NA,46144250.2152691,102116048.082996
"M564T602",564.04948567515,564.049207551369,564.049816407736,601.696,599.137,634.175,35,28,43494455.7401248,8445016.28081528,7565379.04281245,27759585.0352046,22992097.2712075,21197869.2602969,12755167.5925594,7298066.59431643,11420553.0566964,25828374.5654546,7373037.65563865,29729930.2912503,34020323.0740899,18229328.8643438,12058572.4913251,5263514.95493175,9747208.05803822,19778189.3003437,6149190.54155468,29744957.4638635,29357533.9965,18028783.6592045,12082246.5722592,7444070.31615124,9400584.7330078,21738199.8104657,NA,45400366.7457086,18159733.2338003
"M564T334",564.324192253432,564.323794397365,564.3246536747,333.636,316.685,355.281,32,22,NA,1387654.19764452,NA,10131926.0888446,14301082.8583594,NA,NA,3714623.974375,33576767.1839569,5582128.27284289,3585675.59375,10406345.2013086,NA,4530312.48448829,7330200.21999305,4466246.05455512,14578735.684,5145917.57037613,2842301.8829125,9942180.95452498,5291755.56337501,6594407.43476137,15164450.0169245,NA,32119285.5892372,467074.077192524,NA,4386519.01768304,17596591.9716125
"M565T602",565.05312123839,565.052824155993,565.053329574745,601.598,599.476,619.737,28,24,6588554.24715276,1264256.62409473,NA,4621202.63800549,3388488.46608594,3403468.02895596,2330658.99421866,1147712.81400146,2244177.32352214,4355226.17445669,NA,4361680.48852088,6312518.04520598,3119240.12975001,2711699.07198751,NA,2167657.82002656,3087244.90577342,942805.20748214,5487353.2888125,5179705.50477273,3296171.03131747,2121903.97277872,NA,2252893.85038976,3386495.18608594,NA,7598349.66393494,3130610.77637987
"M565T567",565.137312810305,565.136955910768,565.137628165488,566.5475,562.883,600.297,36,28,22112844.3019079,4484362.50279862,3104494.15123972,6079522.12556251,10352219.0083453,20835581.6639499,6752203.88535784,1969058.04478907,8559140.29970621,9192057.45412501,2146858.17366623,4901873.68907033,8294130.32671055,20872994.7890626,6428002.45842968,1639192.56326465,6718743.39279167,4484634.76645208,2114219.89638672,8506356.12114538,7461052.2985937,20146477.6973594,6315292.4344687,2123283.93966648,7143657.36552129,10797710.6786675,NA,15174137.911125,13284244.9364063
"M566T566",566.141026705522,566.140579611922,566.141363480882,566.402,562.94,578.24,28,25,4238166.27375519,963481.975964646,NA,583931.523401124,3063237.99177516,5892673.98524457,1905487.10431286,340002.018347375,1823512.83404731,2750430.07152344,508565.270215434,NA,2263287.24091752,4870440.07688905,1812113.51962875,NA,1571646.01359259,1260252.07515938,463247.780408569,2728586.55920158,2437742.21873258,5506661.60025314,1989300.92841431,414341.954221137,1543944.38256597,2274851.44741192,NA,3910772.98195313,3443027.57300881
"M567T1472",566.70778709283,566.707545130812,566.70802925973,1471.785,1460.24,1483.4,34,22,NA,9640387.0099999,27306596.0777273,8691873.3010713,6281206.35361119,7290764.73606249,13884016.3468749,NA,9582544.78299984,56826913.9375,17809635.2083333,10325801.9414286,NA,14921530.2983036,21751048.8545452,18497775.029228,54261279.484453,NA,7233803.85468769,8989063.21093773,9365747.30666682,6824365.01430551,NA,13393441.7145833,22883010.992,8319456.84374987,NA,NA,7653709.79901791
"M567T1437",566.707723112203,566.707469595492,566.708128708671,1436.905,1399.96,1458.5,58,25,NA,3336650.52624992,23111725.7891449,8212016.50166654,32085081.5898661,9716426.50745482,13931645.6624999,75114317.4261955,32015800.084852,22890374.2170455,9482344.23687504,8121660.28546882,45104870.2593304,10712951.9203978,10232859.1103125,11417446.0305209,13668333.1906249,86881598.7936941,9243822.22328128,8240491.78895824,4585650.6183333,19308918.4939236,NA,25500302.0443229,26398512.6045453,28081930.8763126,NA,NA,6872858.80950011
"M567T1528",566.707856956181,566.707596618641,566.708152295504,1528.345,1501.21,1561.22,78,21,NA,4061167.68818745,6395684.25696434,15539566.0857692,10178542.3926137,NA,21544384.0274999,NA,8068536.33437492,17059412.8541667,6082994.38900001,9516801.01945323,7257752.41093769,1829594.53242185,7843505.99374995,NA,15412027.2943751,12307430.3718749,16824694.989375,7939331.20937495,28529439.9627272,NA,NA,6998378.9542858,8212486.94303578,5152302.13500007,NA,NA,10162054.6941667
"M567T1492",566.707809954095,566.70755542759,566.708072454301,1491.75,1485.12,1499.87,19,16,NA,7042808.83178569,NA,16787765.3244231,6959758.99937509,NA,NA,NA,15146121.0835001,18637848.6278572,NA,11595569.8501564,8072721.68955361,NA,21422021.10625,4848334.87287508,NA,26875570.8487499,NA,19443955.6037052,8754943.31765628,NA,NA,10302911.8191072,14714819.9493751,6932659.50624996,NA,NA,8086570.62984377
"M567T1581",566.707967895491,566.707715098549,566.708247781191,1581.18,1564.42,1601.06,35,17,NA,5898749.54033484,NA,4619556.30857154,8063448.85232134,NA,5379806.20769524,NA,6032165.65181822,63462367.434375,NA,4515961.55848215,3158681.50171875,1099833.94842631,5739483.86093748,NA,3670485.75162494,8887646.59062491,NA,4218033.10895844,3285589.94196437,NA,NA,NA,6895356.26054698,3660774.98187505,NA,NA,8081224.00390623
"M567T1627",566.707940466685,566.707785685574,566.7082554786,1626.94,1601.86,1647.56,42,15,NA,2076507.74105466,NA,2694404.77321429,3934654.14113277,NA,NA,NA,1295988.16453127,9497409.50203118,NA,2386381.6167969,17313412.1244673,NA,1882092.70569197,NA,7462483.94642856,4016001.03020828,NA,2035183.23070316,3368886.29688055,NA,NA,NA,5331245.90721678,2732250.53535154,NA,NA,4825156.94921877
"M567T567",567.143740382993,567.142570146636,567.144015788912,566.77,564.294,572.962,16,16,609076.355449221,NA,104662.580523275,NA,1141281.46835742,2149696.2255664,657070.125394533,NA,NA,1242402.68155581,NA,164486.798287501,977193.338953444,1724375.56023083,552717.495305272,NA,NA,471631.250511067,NA,1208534.69572532,878134.71210937,2710833.61194335,527192.133128906,NA,NA,NA,NA,1664508.65693848,NA
"M568T668",567.927506539852,567.926938018277,567.927801863871,668.064,662.438,697.785,30,23,65860103.3416065,938770.39057837,15868637.1366249,5836979.69653907,NA,2232938.49556269,877600.557128199,12433401.2667498,1619207.40347803,NA,15156198.3167046,2776627.33248437,1153688.49133155,608798.802545753,1795839.81182291,13828544.7225212,7192723.32539997,NA,13580151.9832458,NA,NA,1629046.36993164,2842321.4952105,18080356.1738473,9057356.23827345,88660178.5819752,NA,2954886.99232618,1899588.40975195
"M568T667",567.939716051469,567.939207538918,567.940554105856,667.1505,662.94,671.949,18,16,11688666.7811531,60790.5221841517,1142583.67801952,613547.960278907,NA,NA,118154.479301757,1111564.06077121,NA,187130.212470703,917670.094767257,NA,NA,NA,NA,1249753.49978212,677430.519397167,51248.4790048835,1372398.09315079,NA,NA,154301.192792968,NA,1469712.14067137,494336.970843748,NA,NA,1233349.53803111,NA
"M568T588",568.13686924507,568.136541821699,568.13720551653,588.105,585.136,596.911,21,20,7170059.10752816,950842.500399309,NA,NA,2946994.07300261,7063046.82211213,1771093.31414375,NA,2111762.06866016,2822164.50804376,NA,NA,NA,6675098.39587496,1825053.96106463,NA,1429229.74689746,1038191.47209375,NA,2379316.47736458,1605050.0533482,7146496.239,1787090.25025781,379344.211967771,2193383.93181818,3967260.54213197,NA,4790334.65610938,3363308.64613841
"M568T296",568.339037101043,568.338753785447,568.339354581775,296.177,273.96,311.002,41,28,390541.416799805,32881665.1718732,15085210.5990185,57069162.5875001,62746463.4590908,59306342.9617877,4779035.55638541,12884712.5884512,17009684.9227147,67987936.7321,17852030.8342069,90634077.4720689,122043202.386491,21813847.0700001,14158159.9929453,10797912.6497893,5491772.11521354,17194071.9914628,12320047.2291962,144026833.495661,46662258.3012499,13220648.7372322,21862759.2156661,18074255.7392312,5766663.58477841,462175.603078614,NA,48837583.5169716,25738965.8990772
"M568T138",568.338817000519,568.338394528295,568.339025484025,137.604,136.193,146.917,21,20,NA,9374613.19765625,4249763.45883483,40147706.6746876,22270901.1511072,11594599.7065,NA,NA,6317091.16009375,20160076.0010417,NA,21471443.1991965,22435442.649875,17639750.999925,7987347.88103906,3026248.48286458,7086561.64879167,6884204.49328125,NA,23909729.1900833,19290167.0443126,9977013.6888616,NA,5651728.48742859,NA,NA,NA,12073634.78375,15385141.8399955
"M568T333",568.339097095703,568.338919077026,568.339279882337,333.148,319.141,343.612,26,18,1972160.70645709,NA,NA,NA,NA,6739047.02891667,10386733.8597159,4792192.81562501,7321485.07421182,14594987.76375,6075132.33729688,8134130.41481256,12356045.0985,25091398.5033569,19121072.6057131,NA,39427568.7645574,3134839.92820313,NA,20525027.0225,17571483.8237812,4198804.71354167,NA,NA,16037584.9390302,NA,NA,NA,18455118.6751445
"M569T1441",568.705677453331,568.70543805982,568.705796630317,1440.99,1426.24,1450.93,23,19,NA,NA,4096768.18833331,4090972.82750002,NA,3369437.15880684,3425616.52874995,3420204.65835932,6736880.059125,NA,5343886.12999997,6339266.6283239,5303053.66692705,5759613.02376421,6007064.53721585,NA,NA,11521826.7286612,3362777.22991073,9166391.26804687,4596197.6347159,7938130.20473921,22001346.4113919,5540614.05309024,7054454.87158651,NA,NA,NA,NA
"M569T98",569.229015200216,569.228820082816,569.229181479266,98.4017,96.6692,98.9828,21,21,NA,4108988.31764134,3241202.89707031,NA,NA,1392273.40012135,3510165.4362775,3376865.81521875,4158497.9038625,3180352.80554893,3290867.39973875,3108074.49357238,NA,NA,4954208.38092909,3089847.63719467,4995869.43945171,6603614.09531823,4001404.93148091,2211810.23763572,2241168.60838423,NA,7073001.00942102,4114760.97387539,4895765.17008297,NA,NA,3260807.37833603,6037338.2864869
"M569T297",569.342473241981,569.341927030553,569.342642445807,296.83,284.111,303.959,21,15,NA,10055709.4971043,NA,65556072.0597553,11195172.0180749,9947255.52804548,NA,NA,NA,25556662.5149336,NA,28562306.7204201,12064886.07725,7155007.66287503,4397463.30727557,NA,NA,NA,NA,17221214.8576125,37379568.2206042,4289509.27613542,NA,1545342.42420536,NA,NA,NA,16077809.5021938,8594980.07091666
"M570T667",569.924886934256,569.924472960926,569.925380013653,667.113,661.244,675.382,21,17,12599816.6597743,NA,3059901.01388105,1054432.85912482,NA,NA,75521.5652880851,2529362.77079061,NA,NA,3222279.69872658,466673.195406249,NA,NA,184865.289707028,2968694.3542625,1360595.95212393,NA,2521360.46597813,NA,NA,258822.567714842,404730.170714112,3051310.58153544,1705371.44284506,17397108.677603,NA,586000.690981025,NA
"M570T98",570.232452319055,570.23201476602,570.232673453124,97.9747,96.5447,100.114,16,16,NA,1377185.80318229,NA,NA,425515.010818359,402232.622105358,NA,1025050.56188838,NA,1196512.65167367,1198555.6636151,1343317.51540379,NA,NA,NA,1025480.91088151,1579002.97258437,2165250.93044609,NA,753516.59631529,767267.693759097,306964.916867969,2349506.57808524,1235587.74785352,NA,NA,NA,1074729.51513568,NA
"M570T105",570.456707551987,570.456416259598,570.456929991069,104.715,94.226,118.837,17,15,2129883.90273081,3353002.26303,NA,1849287.61135547,2260158.98248629,NA,NA,2404930.27313411,NA,2608828.32910984,3798911.52401538,1474281.44982483,NA,NA,1695562.22260953,3041518.09170449,11849617.27476,405825.2566,3062935.58789644,NA,NA,NA,NA,2069518.44533437,NA,1208031.31841102,NA,NA,NA
"M571T667",570.998230956524,570.997869179418,570.998487704228,667.02,662.438,676.568,30,27,228577699.727707,NA,40329940.9756664,19947655.6444448,2187672.8359896,7988301.59484375,1495679.16196289,26803404.2051502,3028579.256025,2957098.1362887,23686893.336592,5598576.82373262,4182758.75612108,2229796.86001054,2186918.02381444,31830144.1064967,12518664.5602992,461290.613273438,19486539.9658057,2034369.42969672,1860684.97684358,4562730.88263005,4715278.40292542,31657329.4932073,16080134.3713938,293137941.218183,NA,7454831.11832815,2153819.36270102
"M572T667",572.000580390639,571.999745462536,572.001159652685,667.088,662.438,684.71,24,20,42438463.7877776,NA,7004028.47941407,3412121.97265625,340685.161305805,1373240.1640875,NA,6937369.39604777,602711.432695313,NA,5740930.6990478,1143684.17071562,NA,NA,399012.216270831,5902414.31927773,2391451.94616926,NA,3736434.96496485,NA,286035.276671552,974264.798524301,1057423.41140313,6496199.38297558,3008925.14428387,56403611.3665003,NA,1427650.88947991,NA
"M572T88",572.33379217362,572.333320564907,572.334197857377,88.3944,87.3983,90.5939,17,17,NA,1918215.58582397,990984.679177083,1595628.64974381,NA,276115.290787723,861934.996312501,NA,691017.949632074,5609122.38420898,408911.115951107,NA,915607.302784357,532927.678149853,1085045.70659859,859386.987852491,NA,552444.622533529,NA,333675.460473242,NA,NA,NA,1301209.25810191,1273334.10888477,NA,NA,NA,278262.320447344
"M573T667",572.995186052573,572.994854533821,572.995784836511,667.194,662.438,683.539,23,17,31034112.0100709,NA,4971242.86493749,2578926.30177866,NA,888871.39308106,NA,3296974.00854905,NA,345190.334468748,4405167.46853494,NA,NA,187561.367954294,NA,3985612.19653904,1625367.06730546,NA,2473744.83394849,NA,251082.016363935,NA,582455.110851807,3572810.01888888,1952472.27586199,34973697.8230002,NA,819851.226839283,NA
"M573T95",573.486804288659,573.486458865881,573.487018003954,95.3748,81.25,110.609,39,21,NA,NA,12830234.5127156,8965870.5001304,7741279.94556901,14212409.685879,22502080.6455882,11028010.7154639,4752605.90324318,NA,32058020.5980184,2577435.26944581,5902215.15794375,8798961.338775,13736133.699525,6612546.9438933,6342929.79035845,NA,11015267.2646122,6261426.05379688,5960333.73065113,9324842.21150625,19482021.9097629,7004404.6614,14361863.6613081,NA,NA,NA,NA
"M573T124",573.486820208567,573.486594404373,573.487211895543,124.1365,111.78,130.389,22,18,NA,NA,11224752.7258463,3206997.19300078,1881534.54964583,NA,8849046.69153559,7352240.82914063,1314584.192025,NA,NA,2816772.30555682,5725470.16247222,NA,8899680.85354687,9993518.13174609,3400019.40953355,NA,13341775.1075469,2296868.96554101,5096703.98229228,5993046.61810268,8566584.60197059,11170684.7088495,2169639.88968359,NA,NA,NA,NA
"M574T492",574.093851266241,574.093709943996,574.094112547941,491.9005,490.057,511.28,26,25,NA,1395056.57452461,1425788.61595625,3501811.91899145,7684315.36942968,63142644.8882603,NA,2922287.25336024,18079336.213112,11717442.6968578,1267338.17199082,2549166.46861806,12347925.2557222,16255106.3198333,1595870.99303059,2795740.15302421,22637791.9201085,1647307.67982949,841289.665490724,8566197.3980625,4627844.18902084,34426637.5877326,1332155.50310264,1063495.62887109,22623201.83,NA,NA,42467927.9762461,10528343.9531859
"M574T345",574.316396373328,574.316207821277,574.316612496092,345.33,341.261,352.826,30,26,NA,4068603.48508281,5882012.29045535,10133652.8239619,9636394.8723393,15429818.0005221,11254442.8182421,6561946.94430429,10180232.8625001,11090482.9607813,3224644.48865781,8875721.27315323,11559158.1144375,16593110.1750716,16150053.8040059,4886701.06433724,19508811.6006304,4426558.01010657,4932502.35714183,11321838.4136823,10242369.0144344,19666627.2244491,17013974.8388477,4589761.701,13156171.6764727,NA,NA,14432926.8353604,14925194.5611953
"M574T97",574.490224087878,574.4898132151,574.490541211376,96.6198,84.6346,110.697,41,22,NA,NA,4891957.43880938,3191299.51921113,4075929.74309152,2780735.85901577,7507861.11897766,3308892.67692954,NA,763630.298883929,4754931.55130327,2516645.83599813,2243573.40861391,4082420.13481094,5685157.52572443,4542226.44315355,NA,NA,4867394.39418021,2340973.70921528,1583871.58435625,4129682.839325,7414325.78735625,3009678.00645937,5519252.83838139,NA,NA,4848250.31707926,2125065.52811338
"M574T124",574.490251024522,574.48998943031,574.490485323599,123.554,111.887,130.478,24,18,NA,NA,3417512.24065385,1342587.03317116,NA,1373550.6487433,3138376.18922852,1665105.90034453,NA,NA,3786364.09971231,NA,1395116.785125,3757956.08855215,1583831.8002,4077887.76475694,NA,NA,4189623.95450391,1439420.46758523,2894058.9690625,4175445.98880655,3934161.12793828,4229382.9759961,1102203.0990651,NA,NA,NA,1598776.35178445
"M575T101",574.554822808345,574.554604265467,574.555131918061,101.197,99.956,110.617,17,15,NA,NA,599586.024232701,14605408.3547889,1766328.08274909,NA,5585972.86461594,NA,398176.137704688,923976.849845981,NA,21910068.411843,1225078.89095052,630675.430849365,7065611.58035278,NA,465748.060540001,NA,576792.117111068,1013010.66625527,NA,341463.009332813,8518482.846495,NA,NA,NA,NA,NA,NA
"M575T1397",574.636974795334,574.636612041417,574.637158995198,1396.595,1380.59,1407.36,32,15,NA,NA,7048987.89031253,NA,NA,NA,2860690.48633928,6881963.19040623,5929425.04631249,NA,2772774.40270828,1522763.9109375,363797.46997768,NA,2095458.81187505,3456076.18556642,6376356.74437504,NA,2457966.16098957,NA,NA,1243276.66400002,2544785.3151563,4680064.26671872,9088889.98996314,NA,NA,NA,NA
"M575T1423",574.636941834596,574.636658097962,574.637163327334,1423.44,1408.7,1440.62,39,16,NA,NA,2179850.13750004,NA,NA,NA,2943154.79175782,3222710.84949999,3834759.13589849,NA,2934655.1953125,910589.278521213,NA,NA,2258306.5800195,4836049.2476563,6973226.26873161,NA,1923909.23187503,358495.470429693,NA,2240086.10453613,1069261.08703125,2169966.1411979,3575490.60374999,1817131.54791664,NA,NA,NA
"M575T492",575.097402011554,575.097184220802,575.097626535347,491.9005,489.194,493.118,20,20,NA,NA,NA,665561.713843748,1420907.14739258,11732756.5104206,133826.458334765,511116.277472763,3932789.67657146,2266217.40887045,NA,512802.804644749,2244148.68653124,2821409.0365026,274819.211385743,423658.802703124,5631587.86592621,NA,NA,1483007.84301148,858209.395867674,6546246.10222915,NA,135158.383219238,5538957.29223524,NA,NA,7612362.3054375,1951296.87090951
"M575T98",575.104318399857,575.104069156459,575.10466127756,97.7658,79.4267,105.255,22,21,NA,2398514.48558854,1767232.53756563,NA,644517.62080892,NA,NA,1428788.11708531,1431550.00024395,621808.328605134,2705551.83736768,NA,NA,NA,966056.294653369,2704716.8765351,2654256.15927656,7458650.95682656,1982792.93733398,1193528.9653683,NA,318335.250590624,2163947.2178584,1100578.53331424,4957811.17512891,3685207.66589473,21513669.9801718,1703140.89458906,14699180.7105872
"M575T345",575.319930484108,575.319460093047,575.320318809486,344.709,340.04,349.398,25,23,NA,1043466.81837327,NA,1736324.61996875,3511588.85058436,4095790.65313585,4881948.40797153,1766411.16812216,5203319.59056446,3511069.16751116,923849.333975388,1296778.91233681,3327255.435375,1478461.79660157,NA,870131.929377661,3358926.35149653,692525.311021205,NA,2411548.28083036,3329313.56184766,4437919.01821875,4334799.55668291,1585495.8646728,2991448.17815391,NA,NA,3496886.78582805,3339501.79621732
"M576T87",575.502496320125,575.502166597106,575.502817119149,87.1979,83.4604,107.223,32,26,NA,7405101.12851447,140305571.541653,294679545.852507,135920705.248597,205687041.088997,34832569.2992208,134134121.474742,27379672.4592818,9654492.78627969,102839190.921031,206330349.304771,196179777.792423,136383653.640205,25692926.03085,92272107.2039251,36910079.94059,NA,110964972.38481,135161517.06834,115450150.515491,108873592.985165,22765123.803225,143950339.746305,22774061.2252238,2142045.61154761,NA,123774606.187694,79445586.0694374
"M576T251",575.502575024495,575.502280894275,575.502899902981,251.429,233.971,265.308,26,20,NA,NA,4946358.7800406,NA,2331317.4895,35520329.2423988,4770318.2340125,5302432.463625,2870083.55359375,NA,NA,NA,5471594.54671874,11062886.2092417,14233590.6568116,3456251.93523215,7108545.88564127,NA,4011351.81857143,2487614.20453124,6457353.85650001,23431149.5662305,5690290.5225469,4161588.70790626,5192727.74887826,NA,NA,18148371.9708958,11507003.5549453
"M576T126",575.502544778864,575.502245874108,575.502726531334,125.87,110.573,155.611,28,17,23264901.2985469,2441544.31536539,NA,106767537.036555,36199959.5876133,32832428.3642857,31188882.2266484,NA,NA,3390118.63321815,NA,41206680.9741818,86104985.5527333,48891633.817525,33310225.5517539,NA,NA,NA,NA,39201941.0989746,52813158.5435232,60030373.8033633,NA,NA,NA,33708457.0572801,NA,98404862.5880027,25273290.2913594
"M576T344",576.279443991553,576.279177744932,576.279689210316,343.628,340.326,350.594,25,21,NA,1185523.8850308,1330539.14505525,3539173.51100321,NA,1883053.68212326,5861294.66272185,878715.702480472,8575668.45140514,1543538.5765625,NA,2344229.12575783,5607230.87815354,NA,3217065.45200184,NA,4542881.69432645,4494310.50321427,910873.004468318,2464959.67171875,4550185.24798359,1321830.0907875,1461720.37630208,NA,6207603.61078666,NA,NA,19567346.8493304,4842167.40735097
"M577T87",576.50585481246,576.505507333178,576.506156526974,87.2089,84.6711,101.265,33,25,NA,2200212.34587686,57824915.0238757,119518339.070212,56933667.4406325,91057651.0746146,14248720.2441646,56430986.2665031,10792057.9790974,4905318.51591948,42410532.2710563,83128129.8398606,82724180.9661466,60103634.2642237,10914932.8534187,35379969.3354,12696593.8011582,NA,44303491.5897386,57584382.2189962,47296166.6217987,46187304.87538,9400375.2406875,60665859.5758337,9694433.86713697,NA,NA,53910095.6091028,33593427.9988465
"M577T125",576.505910069254,576.505606298696,576.506337912459,124.8895,110.177,173.992,44,22,8472748.80379447,NA,11620717.5479754,36477916.5671902,14919094.2552562,10310134.0278646,NA,21699695.119349,7468615.81083929,1163305.94161523,5269421.26103571,9547908.34177885,34091618.1352861,19035927.9569643,NA,NA,3108201.66330209,NA,23175903.5246111,15402938.4383259,15272006.8553348,8031730.26764287,11203590.6645,NA,8817720.52378906,13953543.0401725,NA,29878089.3600531,13747535.4519886
"M577T585",577.022349197826,577.022137133645,577.02271935991,585.302,582.769,589.983,18,18,NA,NA,340274.036399413,2044018.64018752,3162435.50306252,8944845.76700584,NA,285073.996648767,510050.8509375,1177311.41229166,419903.362994791,759754.687173179,NA,9464802.47220695,4678655.66237499,213683.67075,730397.299921884,211049.926312503,NA,NA,NA,10670955.7133681,NA,410363.642970698,NA,NA,NA,5075272.2531966,5336091.80134114
"M578T87",577.518103240684,577.517655278036,577.518335145828,87.174,83.4604,87.8265,28,28,5579051.09678789,86735124.1196001,378951761.225868,404431306.861819,227891165.599387,137238831.262903,66762058.0388688,328455694.870104,58631320.2682631,99611048.2052109,280909507.094475,324860387.912775,600923413.392743,139245996.056165,70771232.5576776,243912110.329268,86925869.6090499,19196245.7132973,299646612.592852,294367969.068194,261530944.862618,128108282.187795,67976841.7774874,372734427.342873,70921636.2843916,7943459.51075059,NA,83047355.7379695,79206980.3008625
"M578T126",577.518147518776,577.517854090947,577.518451059242,125.525,111.813,129.441,27,21,15848730.885183,NA,39450539.1594028,19969792.5114943,18517688.8866367,NA,19558169.6356442,18431187.361875,10457144.3188191,NA,32403812.5526316,94929578.9523113,43721327.0627518,7456878.63112053,17585913.594025,10980763.19375,NA,NA,NA,23459810.5160221,20933418.695,42133406.2545508,22477111.208171,15290424.9823477,33073123.3451068,10086943.1975,NA,NA,25054443.6063328
"M578T102",577.518058593502,577.517736782203,577.518277713457,102.49,99.956,109.371,16,15,NA,NA,115848597.776731,82677963.0779101,69717703.5593719,NA,NA,87903628.640977,20158756.0585616,NA,76386990.1272429,NA,63152014.6196429,43324125.5981646,14406333.2725,62330735.4054354,NA,NA,74547397.153125,77107978.8981,62026277.1956692,NA,22813203.4966432,105073063.844902,NA,NA,NA,NA,NA
"M579T87",578.521474723382,578.521107955956,578.521713525881,87.1396,83.4604,87.8265,28,28,2166158.48244141,35811916.9482709,157426060.359322,167301307.171966,94605961.6519434,62055653.4293056,28295220.810075,139610204.900719,23777611.9939319,40332425.1635566,115176102.198653,134831890.744996,255742694.187218,58617544.22236,28599870.3870228,99080216.8781588,35000598.1311875,5181475.75071157,123758613.612892,124796887.279272,112106953.651077,54801660.8912722,27393713.3953312,155714398.103173,31244873.1885937,3028744.88526085,NA,36777052.5052965,33190717.0658062
"M579T125",578.521546135234,578.521281496441,578.521784439043,125.232,120.069,129.421,27,25,6521503.33410625,4183226.30280803,6699673.92375001,10964817.559625,7226534.07274687,4997670.42220982,9655990.73497235,10057866.8332701,4526104.98219662,13910834.2254062,13457409.2012451,NA,21167850.78,3618596.93558097,8008689.79828126,NA,2906116.90742411,3847681.04156125,32988027.7685621,32493755.9828194,7949189.12200927,2362093.5556875,14333381.2098367,17350588.7409712,1249433.84033334,NA,NA,1915797.80667188,10411785.4228406
"M579T103",578.521470619141,578.521130187536,578.521699098039,103.0195,100.005,113.501,26,18,NA,16601066.5785511,46018726.9544817,33514130.3625263,6434265.77003645,14771637.8356167,NA,28930318.8717159,7979009.28800625,NA,30550320.9869571,36418223.0882984,48346971.6270312,18547450.3476927,9114343.59216635,NA,12979465.7470768,NA,NA,NA,25404576.2266423,13691743.00885,NA,35513926.9722695,7002244.29346407,NA,NA,9828057.81456001,NA
"M580T87",579.524781820618,579.524366766077,579.524961668485,87.17945,84.6711,87.8265,26,26,NA,9194825.4361025,32900663.2747091,36437512.9154884,21560984.0195137,17871645.3311673,6835314.70284375,28619303.3820856,6802645.73734175,10209208.8519151,24389821.1888734,28925089.531551,58030573.1701226,13491581.0371319,6484885.78349828,20740904.3224917,9895558.13162898,1480849.40637359,26596053.4976784,30747179.527515,25347231.1110136,15355694.318021,6377839.32919375,33008318.1281563,7819975.08769583,NA,NA,10117648.4113889,8121830.6929375
"M580T124",579.524816621992,579.524534339325,579.525392558204,123.969,112.95,130.478,24,16,1582978.52987359,NA,2089654.26586363,1382384.11596094,829377.555375,746518.688106771,NA,2987686.06770052,NA,NA,6479190.65707135,929647.164168457,1929758.197875,1085115.25192614,NA,1932884.14536029,NA,NA,1196970.29952637,1242635.55626451,1271743.0055625,3017984.74491797,NA,NA,NA,1922178.8227373,NA,NA,NA
"M580T601",580.023451146752,580.022944831212,580.023749277289,601.381,599.114,603.807,27,27,NA,9409295.70915852,10494193.9353882,17323011.5523795,16325553.8535399,10617472.7220525,8843682.98987572,8127980.66366604,8201053.18011718,17603349.282081,8552045.12092545,16713796.2731251,16786155.5804688,9808817.67718754,11706726.7891407,5879875.29428284,10114056.6610416,18628564.9827187,8520470.1710487,18144802.7065908,16151200.5299148,10708641.5694562,12713599.2163751,8885484.92698195,10864550.4901528,16156615.3032407,NA,14021776.4010378,21778836.9540737
"M580T254",580.360086080504,580.359889436596,580.360443513408,253.683,250.295,288.861,22,16,NA,4064894.12551137,1991216.97715402,21697407.1502841,4163058.45041407,3114736.28113476,NA,NA,NA,12533589.730125,1444132.85960546,16843467.5840009,3138336.32979999,NA,NA,NA,1138369.61600112,2777713.14867449,NA,3319710.24987499,NA,892078.01401367,1255219.18790626,2815128.88128515,NA,NA,NA,2081971.01399479,NA
